Order ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,profit_margin
ES-2011-5383642,OFF-ST-10004020,367.524,2,0.1,-16.356,21.79,-4.450321611649851
ES-2013-1143780,OFF-AR-10002037,137.07,3,0.0,21.87,21.79,15.955351280367697
IT-2014-2840952,OFF-ST-10001554,321.912,4,0.4,-112.728,21.79,-35.01826586147767
ES-2013-3845157,TEC-MA-10002043,230.88,2,0.0,99.24,21.78,42.983367983367984
IN-2012-55408,TEC-AC-10002255,124.47,2,0.1,38.67,21.78,31.06772716317185
IN-2014-38531,OFF-ST-10003445,155.85,5,0.0,4.65,21.78,2.9836381135707413
IN-2012-18868,TEC-CO-10000791,151.2,2,0.37,0.0,21.78,0.0
ID-2013-80279,OFF-SU-10003688,119.808,4,0.4,-10.032,21.78,-8.373397435897436
MO-2014-7850,TEC-MEM-10002524,113.52,4,0.0,21.48,21.78,18.921775898520085
NI-2014-9290,FUR-HON-10004932,276.444,1,0.7,-304.116,21.78,-110.00998393888094
EG-2014-5980,TEC-EPS-10003568,117.15,1,0.0,8.19,21.78,6.991037131882201
US-2012-144267,TEC-PH-10002892,100.8,2,0.4,-18.48,21.78,-18.333333333333336
MX-2012-144561,OFF-PA-10003301,88.48,8,0.0,25.6,21.77,28.933092224231466
ES-2013-1777796,TEC-PH-10001066,222.705,1,0.65,-273.615,21.77,-122.85983700410856
IN-2014-76688,TEC-MA-10001372,173.58,1,0.0,69.42,21.77,39.993086761147595
ES-2014-1364039,FUR-FU-10000267,242.1,5,0.0,14.4,21.76,5.947955390334573
ES-2012-5669824,FUR-CH-10002752,204.384,4,0.2,30.624,21.76,14.983560356975106
IT-2011-3784375,FUR-CH-10002543,211.104,6,0.6,-89.856,21.76,-42.56480218281036
RS-2014-8080,FUR-SAU-10000209,146.76,1,0.0,42.54,21.76,28.986099754701556
MX-2014-100727,OFF-SU-10002521,90.8,4,0.0,31.76,21.76,34.97797356828194
ID-2011-66412,FUR-FU-10002210,226.125,6,0.25,-24.255,21.75,-10.726368159203979
ID-2014-52545,TEC-AC-10001352,232.47,7,0.4,-112.56,21.75,-48.41915085817525
NI-2014-5850,FUR-BUS-10004121,87.534,2,0.7,-160.506,21.75,-183.3641784906436
IN-2014-25952,FUR-CH-10001895,104.436,2,0.1,46.416,21.74,44.444444444444436
KE-2012-9890,OFF-KIT-10001380,309.75,1,0.0,0.0,21.74,0.0
MX-2013-142734,TEC-CO-10002657,346.42576,2,0.002,93.02576,21.73,26.853014625702198
CA-2011-166086,FUR-TA-10003469,194.25,2,0.3,-38.85,21.73,-20.0
CA-2011-166555,TEC-PH-10004912,164.85,3,0.0,47.8065,21.73,29.000000000000004
SF-2014-8580,FUR-SAU-10001776,148.17,1,0.0,53.34,21.73,35.99919011945739
MD-2014-9120,FUR-RUB-10002817,163.32,4,0.0,21.12,21.73,12.93166789125643
MX-2014-131366,TEC-PH-10003945,111.22,1,0.0,1.1,21.73,0.9890307498651323
IN-2014-22592,FUR-FU-10003214,159.768,7,0.2,13.818,21.72,8.648790746582545
CA-2011-107769,TEC-PH-10001336,257.98,2,0.0,74.8142,21.72,28.999999999999996
MX-2014-105921,TEC-AC-10004626,342.08,2,0.0,0.0,21.71,0.0
ID-2013-61442,OFF-BI-10001400,122.4,5,0.15,0.0,21.71,0.0
MX-2014-148243,OFF-ST-10002714,255.08,7,0.0,30.52,21.71,11.964873765093303
US-2014-152387,FUR-BO-10000148,171.396,3,0.4,-114.264,21.71,-66.66666666666667
IN-2014-42213,TEC-PH-10003556,369.99,3,0.0,129.42,21.7,34.97932376550717
CA-2011-150581,TEC-AC-10001908,399.96,4,0.0,139.986,21.7,35.0
PL-2014-1210,OFF-KLE-10001644,244.98,6,0.0,39.06,21.7,15.94415870683321
ES-2014-5329048,TEC-CO-10001633,249.7725,1,0.15,17.6025,21.69,7.047413145962826
MX-2014-134733,OFF-AR-10002583,129.22,7,0.0,10.22,21.69,7.90899241603467
MX-2014-107062,FUR-CH-10000430,457.2,5,0.0,132.5,21.69,28.980752405949257
MX-2012-125318,OFF-AR-10002706,67.64,2,0.0,32.44,21.69,47.959787108219984
MX-2011-128356,FUR-FU-10004598,67.44,4,0.0,0.64,21.68,0.9489916963226572
IN-2012-77430,TEC-AC-10004897,133.11,2,0.1,20.67,21.68,15.528510254676583
CA-2011-108903,TEC-AC-10003023,142.488,3,0.2,-3.5622,21.68,-2.5
CA-2013-135636,OFF-ST-10000676,387.72,5,0.2,-67.851,21.68,-17.5
MX-2012-113768,TEC-PH-10003011,488.96,4,0.0,151.52,21.67,30.988219895287962
IN-2013-17699,OFF-AR-10003448,206.85,7,0.0,0.0,21.67,0.0
TU-2012-9960,FUR-SAU-10004137,77.832,1,0.6,-44.778,21.67,-57.531606537156954
TU-2014-9870,OFF-FEL-10002867,165.888,2,0.6,-178.332,21.67,-107.50144675925925
MX-2012-139276,FUR-BO-10002985,319.616,4,0.2,67.856,21.67,21.23047657188626
MX-2014-110961,TEC-CO-10004521,247.7514,5,0.402,15.6514,21.67,6.317381052135326
MX-2011-100125,TEC-PH-10002647,292.8,6,0.0,67.32,21.66,22.991803278688522
IN-2013-68708,FUR-BO-10001679,264.9384,2,0.07,99.6984,21.66,37.63078511835204
IN-2014-77920,OFF-SU-10003592,88.563,10,0.47,-71.937,21.66,-81.22692320720843
MX-2014-144470,OFF-AR-10000767,330.0,10,0.0,3.2,21.66,0.9696969696969697
IN-2013-25539,OFF-EN-10004744,126.27,3,0.0,25.2,21.65,19.957234497505347
CA-2014-107825,OFF-ST-10001321,92.52,6,0.0,24.9804,21.65,27.0
ZI-2012-4330,OFF-CUI-10001670,160.929,1,0.7,-284.331,21.65,-176.68102082284736
EG-2014-7610,OFF-TEN-10000433,203.22,1,0.0,62.97,21.65,30.9861234130499
US-2014-112907,OFF-AP-10000528,143.472,3,0.2,25.092,21.65,17.489126798260283
CA-2014-100097,FUR-FU-10003623,135.3,5,0.0,37.884,21.64,27.999999999999996
CA-2011-151946,FUR-BO-10003272,353.568,2,0.2,-44.196,21.64,-12.5
US-2011-165316,TEC-AC-10003454,149.6,2,0.0,56.84,21.63,37.99465240641712
IT-2012-5084286,TEC-PH-10002907,191.592,4,0.4,-60.768,21.63,-31.717399473881997
IT-2013-5071780,FUR-CH-10004309,396.9,5,0.1,-4.5,21.63,-1.1337868480725624
IN-2013-29410,TEC-CO-10002674,333.6,2,0.0,19.98,21.63,5.989208633093525
ES-2014-2933395,OFF-BI-10004328,244.8,5,0.0,88.05,21.62,35.96813725490196
IN-2014-68008,TEC-AC-10002996,190.5,5,0.0,64.65,21.62,33.93700787401575
TZ-2011-150,TEC-KON-10001388,238.491,1,0.1,92.721,21.62,38.87819666150924
CM-2014-2920,OFF-FEL-10001865,272.76,2,0.0,57.24,21.62,20.985481742190938
CA-2013-153178,TEC-PH-10001944,437.85,3,0.0,131.355,21.61,29.999999999999993
UZ-2014-9340,TEC-ENE-10004627,256.14,1,0.0,102.45,21.61,39.99765753103772
US-2012-113754,TEC-CO-10000422,284.48988,3,0.002,124.82988,21.61,43.8784957834001
IT-2014-3037687,TEC-AC-10001032,229.32,8,0.5,-41.4,21.6,-18.053375196232338
ID-2012-12519,OFF-AR-10001208,109.08,4,0.5,-4.44,21.6,-4.070407040704071
ID-2013-30915,TEC-MA-10002680,515.5794,2,0.17,37.2594,21.6,7.226704558017641
IN-2012-12981,OFF-AP-10001191,440.64,5,0.1,39.09,21.6,8.871187363834423
IN-2011-54680,OFF-EN-10000968,153.09,7,0.4,-69.09,21.6,-45.130315500685874
CA-2013-128412,OFF-BI-10001718,153.552,3,0.2,51.8238,21.6,33.75
CA-2012-155306,TEC-AC-10003174,323.37,3,0.0,129.348,21.6,40.0
CA-2014-149706,TEC-AC-10001284,116.312,7,0.2,23.2624,21.6,20.0
KE-2011-7940,OFF-SME-10001652,95.1,2,0.0,12.36,21.6,12.996845425867509
MX-2013-159786,OFF-ST-10002105,95.1,3,0.0,19.92,21.6,20.94637223974764
US-2012-168347,TEC-PH-10000106,425.0,1,0.0,59.5,21.6,14.000000000000002
ES-2013-1032140,OFF-BI-10001138,295.8,10,0.0,50.1,21.59,16.937119675456387
US-2011-150119,FUR-CH-10002965,281.372,2,0.3,-12.0588,21.59,-4.285714285714286
CA-2012-136735,OFF-EN-10002230,167.86,2,0.0,78.8942,21.59,47.0
US-2012-158113,FUR-CH-10000656,265.824,3,0.2,29.904,21.59,11.249548573492236
ES-2013-1668222,TEC-PH-10003325,123.24,1,0.0,7.38,21.58,5.988315481986368
ES-2014-2967876,TEC-MA-10004655,307.683,3,0.15,68.733,21.58,22.338900751747744
ID-2012-15641,OFF-BI-10002881,243.8208,6,0.17,-44.1792,21.58,-18.119536971415073
IN-2014-40764,FUR-BO-10002390,362.85,1,0.0,32.64,21.58,8.99545266639107
IN-2012-86411,FUR-CH-10002045,197.76,4,0.0,43.44,21.58,21.966019417475728
ID-2011-64599,OFF-SU-10001407,307.44,7,0.0,70.56,21.57,22.950819672131146
CA-2014-111556,OFF-AR-10004602,68.97,3,0.0,19.3116,21.57,27.999999999999996
US-2014-147984,OFF-PA-10000806,279.9,5,0.0,137.151,21.57,49.00000000000001
CA-2014-137414,TEC-MA-10002930,369.16,11,0.2,32.3015,21.57,8.749999999999998
SG-2013-6580,OFF-ELD-10001832,48.45,1,0.0,0.0,21.57,0.0
MX-2011-167066,OFF-AP-10000528,119.56,2,0.0,40.64,21.56,33.99130143860823
IT-2012-1694853,OFF-SU-10003924,82.14,4,0.5,-1.74,21.56,-2.118334550766983
ES-2014-5269284,FUR-CH-10003062,180.288,8,0.6,-135.312,21.56,-75.05324813631523
ID-2014-20114,OFF-AR-10002417,264.5958,7,0.27,-58.1742,21.56,-21.98606327084557
ID-2012-82428,TEC-PH-10000342,239.436,6,0.4,-127.764,21.56,-53.36039693279206
AO-2012-1000,TEC-HP -10003618,299.58,1,0.0,0.0,21.56,0.0
ES-2012-3241112,OFF-SU-10001909,284.256,14,0.1,122.976,21.55,43.262411347517734
IN-2013-48114,TEC-AC-10000596,201.96,2,0.1,71.76,21.55,35.53178847296494
CA-2011-101931,OFF-SU-10000646,480.74,2,0.0,14.4222,21.55,3.0
CA-2014-140515,OFF-AP-10001205,381.36,7,0.0,106.7808,21.55,27.999999999999996
MX-2011-131688,OFF-ST-10000990,263.92,2,0.0,5.24,21.55,1.985450136404971
CA-2011-116834,TEC-AC-10002942,345.0,5,0.0,58.65,21.54,17.0
CA-2012-146948,OFF-EN-10000483,137.25,9,0.0,63.135,21.54,46.0
PL-2014-3940,TEC-ENE-10000235,250.74,6,0.0,0.0,21.54,0.0
ES-2014-4963892,OFF-ST-10001460,195.84,8,0.5,-66.72,21.53,-34.068627450980394
IN-2013-43522,FUR-CH-10002207,126.5382,3,0.27,29.4282,21.53,23.256376335367502
CA-2012-104346,FUR-TA-10000849,364.95,5,0.5,-248.166,21.53,-68.0
CA-2014-102379,OFF-AR-10004022,179.9,5,0.0,44.975,21.53,25.0
TU-2013-7990,TEC-MOT-10004345,175.32,6,0.6,-122.76,21.53,-70.0205338809035
US-2014-139941,TEC-AC-10004434,59.22,3,0.0,28.98,21.53,48.93617021276596
ES-2012-5709491,OFF-ST-10003641,169.38,3,0.0,42.3,21.52,24.973432518597235
ES-2013-3918046,OFF-ST-10000486,279.72,5,0.1,93.12,21.52,33.29043329043329
IT-2011-4726397,TEC-PH-10000026,346.698,6,0.15,-24.642,21.52,-7.107626810653652
CA-2012-128027,OFF-ST-10001809,269.49,3,0.0,5.3898,21.52,2.0
US-2012-110261,TEC-PH-10001750,158.376,3,0.2,13.8579,21.52,8.75
AG-2013-5140,TEC-MEM-10004014,246.21,1,0.0,93.54,21.52,37.99195808456196
IT-2011-4913414,OFF-ST-10002172,344.34,10,0.4,-189.66,21.5,-55.07928210489632
ID-2014-69023,OFF-AP-10001504,119.556,3,0.4,-15.984,21.5,-13.369467028003616
US-2014-118087,TEC-AC-10003174,258.696,3,0.2,64.674,21.5,25.0
CA-2014-141201,FUR-BO-10001519,148.257,3,0.15,15.6978,21.5,10.588235294117647
CA-2014-142293,TEC-AC-10001109,89.97,3,0.0,37.7874,21.5,42.0
MX-2014-107279,TEC-CO-10002493,290.83716,3,0.002,31.45716,21.5,10.81607315928955
US-2014-157315,TEC-PH-10002127,260.592,1,0.4,-160.708,21.5,-61.67035058635722
ES-2013-3086085,OFF-PA-10001323,344.37,13,0.0,61.62,21.49,17.893544733861834
ES-2011-4359424,FUR-TA-10001693,267.984,2,0.6,-341.736,21.49,-127.52104603259897
IN-2012-55387,OFF-PA-10003449,148.8,5,0.0,69.9,21.49,46.975806451612904
ID-2013-50487,FUR-CH-10003551,470.7624,4,0.27,135.3624,21.49,28.75386819338163
IN-2012-83380,TEC-PH-10001087,558.0,4,0.0,44.64,21.49,8.0
IN-2014-85018,OFF-LA-10004112,67.14,10,0.4,5.34,21.49,7.953529937444147
NI-2012-2810,TEC-KON-10001388,158.994,2,0.7,-132.546,21.49,-83.36541001547228
MX-2014-149902,OFF-AR-10002380,88.06,7,0.0,12.32,21.48,13.990461049284578
ES-2014-2933395,OFF-AR-10004739,161.91,3,0.0,54.99,21.48,33.9633129516398
IT-2011-5193547,TEC-MA-10000327,243.27,6,0.5,-175.23,21.48,-72.03107658157602
ID-2013-69534,TEC-CO-10003448,264.87,3,0.4,26.46,21.48,9.98980632008155
IN-2011-44803,OFF-SU-10001869,115.05,5,0.0,2.25,21.48,1.955671447196871
IN-2014-69660,TEC-PH-10002904,123.8526,2,0.17,7.4526,21.48,6.017314129860819
IN-2012-64116,FUR-BO-10003549,180.4572,1,0.07,15.5172,21.48,8.598825649516895
IN-2013-84584,TEC-AC-10002543,161.16,4,0.0,70.8,21.48,43.931496649292626
US-2011-155502,OFF-ST-10004337,489.92,8,0.0,0.0,21.48,0.0
IN-2014-62730,FUR-BO-10001668,216.3294,2,0.37,-113.3706,21.47,-52.40646902362786
CA-2011-169446,TEC-PH-10002817,323.976,3,0.2,36.4473,21.47,11.249999999999998
PL-2013-8010,OFF-JIF-10004747,236.4,8,0.0,2.16,21.47,0.9137055837563453
SU-2014-6350,TEC-STA-10000008,319.68,8,0.0,18.96,21.47,5.9309309309309315
IR-2014-6760,TEC-STA-10000546,222.66,6,0.0,33.3,21.47,14.955537590945836
SF-2013-5710,FUR-TEN-10000986,440.16,4,0.0,35.16,21.47,7.988004362050162
MX-2013-150140,TEC-AC-10001728,191.52,7,0.0,57.4,21.46,29.970760233918124
ID-2014-33582,FUR-CH-10003419,236.97,5,0.4,-102.78,21.46,-43.37257880744398
IN-2011-78284,TEC-CO-10004267,147.3,1,0.0,19.14,21.46,12.993890020366598
CA-2013-108987,OFF-ST-10000934,131.136,4,0.2,-32.784,21.46,-25.0
IZ-2011-6520,OFF-ROG-10000191,210.69,1,0.0,52.65,21.46,24.989320803075607
MX-2014-164294,TEC-PH-10004287,304.3,5,0.0,36.5,21.45,11.994742030890567
ES-2014-4223822,OFF-FA-10001724,79.8,7,0.0,11.97,21.45,15.000000000000002
IN-2013-66860,FUR-CH-10003836,294.18,2,0.0,76.44,21.45,25.984091372629003
CA-2012-167010,FUR-BO-10004218,352.45,5,0.5,-211.47,21.45,-60.0
MA-2013-810,OFF-STA-10000244,182.76,4,0.0,29.16,21.45,15.955351280367697
MX-2014-130890,TEC-AC-10004939,187.8,10,0.0,13.0,21.45,6.922257720979766
MX-2012-120089,TEC-CO-10002434,381.91464,3,0.002,79.57464,21.44,20.8357134463345
MX-2012-135433,TEC-PH-10003157,410.8,5,0.0,69.8,21.44,16.991236611489775
ES-2013-2141906,FUR-CH-10003249,267.84,3,0.0,0.0,21.44,0.0
ID-2012-38209,TEC-PH-10003491,299.295,5,0.1,-6.705,21.44,-2.240264621861374
IN-2011-70269,OFF-BI-10004986,138.645,5,0.1,56.895,21.44,41.036460023801794
MO-2014-6060,OFF-ROG-10004949,375.66,6,0.0,112.68,21.44,29.995208433157643
ID-2011-78592,FUR-CH-10002060,329.76,3,0.2,-12.42,21.43,-3.766375545851528
RS-2014-1170,TEC-STA-10003550,321.3,2,0.0,35.34,21.43,10.999066293183942
MO-2014-9330,OFF-BRE-10000157,460.26,6,0.0,151.74,21.43,32.968322252639815
IN-2011-12764,TEC-AC-10004249,245.76,8,0.0,103.2,21.42,41.9921875
IN-2014-77941,FUR-FU-10002459,219.3,5,0.0,26.25,21.42,11.969904240766073
IN-2013-55814,FUR-TA-10002957,235.515,1,0.3,26.895,21.42,11.419654799057385
CA-2014-161046,TEC-AC-10004571,299.97,3,0.0,125.9874,21.42,41.99999999999999
CA-2014-140872,TEC-AC-10003832,205.992,1,0.2,-2.5749,21.42,-1.25
MX-2014-147655,TEC-AC-10003615,343.8,2,0.0,106.56,21.42,30.99476439790576
IT-2012-5212034,FUR-CH-10000399,132.72,2,0.6,-119.46,21.41,-90.00904159132007
ES-2012-3802742,TEC-PH-10003847,329.67,5,0.1,18.27,21.41,5.541905541905542
IN-2014-73657,TEC-CO-10003574,169.308,2,0.4,8.448,21.41,4.989722871925721
IN-2014-83233,FUR-BO-10003713,599.28,4,0.0,17.88,21.41,2.9835802963556266
LI-2014-9890,OFF-BIN-10000712,308.16,6,0.0,58.5,21.41,18.983644859813083
US-2014-120033,FUR-FU-10003874,122.22,7,0.4,-50.96,21.39,-41.695303550973655
ES-2014-5762425,TEC-AC-10000394,173.25,3,0.0,74.43,21.39,42.961038961038966
ES-2012-3423570,TEC-CO-10004147,512.163,3,0.1,56.853,21.39,11.10056759273903
ES-2012-1158066,OFF-PA-10002755,138.75,5,0.0,30.45,21.38,21.945945945945947
ES-2012-5836794,OFF-ST-10003446,130.977,3,0.1,31.977,21.38,24.414210128495842
ID-2014-70227,OFF-SU-10000649,175.824,9,0.45,-140.886,21.38,-80.12899262899262
CA-2013-126004,OFF-ST-10000676,193.86,2,0.0,11.6316,21.38,6.0
US-2013-151827,TEC-PH-10002789,280.782,3,0.4,-60.8361,21.38,-21.666666666666668
LY-2014-9050,OFF-HOO-10003269,167.28,2,0.0,13.38,21.38,7.998565279770445
US-2011-118892,OFF-AP-10002317,400.704,2,0.4,20.024,21.38,4.997204919341958
MX-2014-142139,TEC-AC-10001950,202.72,7,0.0,3.92,21.38,1.9337016574585635
ES-2014-3059328,OFF-BI-10002894,151.02,3,0.0,9.0,21.37,5.959475566150179
IN-2011-62037,OFF-EN-10003537,68.2011,3,0.17,10.6011,21.37,15.543884189551196
ID-2013-14087,OFF-EN-10000904,212.706,6,0.1,28.206,21.37,13.26055682491326
MX-2013-102337,OFF-ST-10001010,277.08,2,0.0,5.52,21.37,1.992204417496752
US-2013-101602,FUR-BO-10002334,115.032,2,0.4,-55.608,21.36,-48.341331107865635
US-2014-132731,OFF-ST-10002499,205.392,4,0.4,-136.928,21.36,-66.66666666666666
MX-2012-158582,OFF-AR-10001850,172.6,5,0.0,10.3,21.36,5.9675550405562
ES-2014-3606209,FUR-BO-10003604,376.74,3,0.0,48.96,21.36,12.995699952221692
CA-2011-129938,FUR-CH-10003774,445.802,7,0.3,-108.2662,21.36,-24.28571428571428
CA-2012-104052,TEC-PH-10003215,95.84,4,0.2,34.742,21.36,36.24999999999999
IN-2011-47596,OFF-SU-10002543,176.61,7,0.0,10.5,21.35,5.945303210463733
ES-2012-3613797,OFF-BI-10003705,147.96,3,0.0,16.2,21.34,10.94890510948905
ES-2013-2930577,OFF-ST-10004996,292.734,6,0.1,35.694,21.34,12.193322265264712
ES-2011-3202814,OFF-BI-10001058,152.64,3,0.0,70.2,21.34,45.99056603773585
IN-2014-45601,FUR-CH-10002060,412.2,3,0.0,70.02,21.34,16.986899563318776
CA-2012-151680,FUR-FU-10000305,141.96,2,0.0,22.7136,21.34,15.999999999999998
UP-2013-9310,OFF-BIN-10000170,160.02,6,0.0,6.3,21.34,3.937007874015748
US-2013-113439,OFF-ST-10003952,98.736,3,0.2,-0.024,21.33,-0.024307243558580455
ES-2012-5238758,OFF-AR-10000399,331.695,7,0.1,125.265,21.33,37.76511554289333
ID-2013-24643,OFF-AP-10002239,203.6322,3,0.17,36.7722,21.33,18.058146010306817
ID-2011-39721,FUR-TA-10003222,273.9729,1,0.47,-139.5771,21.33,-50.945586224038955
MX-2011-109239,FUR-BO-10002008,163.96,2,0.0,27.84,21.33,16.979751158819223
US-2013-154977,FUR-CH-10000953,213.228,3,0.4,-120.852,21.32,-56.677359446226575
IT-2013-5719417,TEC-CO-10000228,735.777,6,0.15,-78.003,21.32,-10.601445818502073
ID-2012-74630,TEC-AC-10004704,239.22,9,0.5,-100.71,21.32,-42.09932279909706
IN-2011-70171,OFF-BI-10000340,173.88,4,0.1,0.0,21.32,0.0
IN-2011-65159,FUR-TA-10002797,211.1805,1,0.55,-70.3995,21.32,-33.336174504748314
EN-2012-9030,FUR-BUS-10004820,415.2,1,0.0,20.76,21.32,5.0
ES-2013-1121754,OFF-AR-10000316,70.35,7,0.0,34.44,21.31,48.95522388059702
ES-2012-4100273,TEC-AC-10003080,207.18,2,0.0,33.12,21.3,15.986099044309293
ES-2013-4189005,TEC-PH-10000270,392.22,6,0.0,149.04,21.3,37.9990821477742
IN-2012-49731,FUR-FU-10003427,292.977,3,0.1,65.097,21.3,22.219150308727308
IN-2013-83436,TEC-CO-10001445,282.18,2,0.0,121.32,21.3,42.993833723155426
TZ-2012-5980,TEC-SAM-10000613,221.832,2,0.1,-9.888,21.3,-4.457427242237369
ES-2012-4834117,OFF-PA-10003907,61.74,3,0.0,28.98,21.29,46.93877551020408
IN-2011-74490,TEC-AC-10002221,169.02,6,0.0,20.16,21.29,11.927582534611288
IN-2013-45412,FUR-FU-10001045,165.42,4,0.25,55.14,21.29,33.333333333333336
CA-2012-114300,FUR-CH-10001891,287.94,3,0.0,77.7438,21.29,26.999999999999996
IR-2011-7770,FUR-BAR-10003576,318.3,1,0.0,130.5,21.29,40.99905749293119
MX-2013-162537,OFF-ST-10004116,154.24,5,0.2,-38.56,21.28,-25.0
US-2014-101756,OFF-ST-10001051,293.4,9,0.0,73.26,21.28,24.969325153374236
ID-2012-86523,TEC-PH-10003796,263.736,6,0.4,-114.444,21.28,-43.393393393393396
CA-2013-160304,TEC-PH-10000455,231.98,2,0.0,67.2742,21.28,28.999999999999996
CA-2013-134936,FUR-TA-10001086,455.97,6,0.5,-218.8656,21.28,-48.0
CA-2014-135909,TEC-AC-10002335,209.94,6,0.0,39.8886,21.28,18.999999999999996
ES-2013-1608190,FUR-BO-10004191,448.38,3,0.0,80.64,21.27,17.984745082296268
ES-2014-3371188,OFF-ST-10000710,220.185,5,0.1,48.885,21.27,22.201784862729067
CA-2012-137071,TEC-AC-10004353,100.8,2,0.2,21.42,21.27,21.250000000000004
TU-2012-4890,FUR-SAF-10000213,352.536,2,0.6,-193.944,21.27,-55.01395602151269
IN-2014-40386,OFF-SU-10003259,181.818,7,0.4,-27.342,21.26,-15.038115038115036
IN-2012-43081,OFF-SU-10000835,260.4,7,0.0,31.08,21.26,11.935483870967742
CA-2014-155740,OFF-BI-10001071,76.776,4,0.7,-53.7432,21.26,-70.0
US-2014-141985,FUR-BO-10001946,88.608,1,0.2,-21.052,21.26,-23.758577103647525
IN-2014-80776,TEC-PH-10001555,288.84,2,0.0,37.5,21.25,12.982966348151226
CA-2013-4660,FUR-BUS-10004882,170.73,1,0.0,15.36,21.25,8.99666139518538
CA-2014-141439,FUR-TA-10001039,257.94,3,0.0,67.0644,21.24,26.0
IN-2014-31321,TEC-PH-10000822,224.262,2,0.1,34.842,21.23,15.536292372314525
IN-2014-62303,OFF-PA-10003511,168.72,8,0.0,84.24,21.23,49.928876244665716
IR-2013-3430,TEC-BEL-10002106,229.62,2,0.0,50.46,21.23,21.97543767964463
ES-2014-3380674,FUR-CH-10002974,364.257,3,0.1,-20.313,21.22,-5.576557210980159
IN-2012-32175,FUR-FU-10004509,197.4942,6,0.27,5.2542,21.22,2.6604325595384575
ID-2013-57004,FUR-BO-10001749,660.288,2,0.2,-115.572,21.22,-17.503271299796452
IN-2011-45020,TEC-CO-10004267,278.397,3,0.37,-106.083,21.22,-38.104936475608575
ID-2012-37005,TEC-AC-10002568,258.852,8,0.45,-0.108,21.22,-0.0417226832321172
MX-2013-108021,OFF-BI-10000335,84.84,7,0.4,-24.08,21.22,-28.38283828382838
MX-2014-100727,OFF-SU-10004480,300.72,14,0.0,129.08,21.22,42.923649906890134
MX-2011-120082,TEC-CO-10004081,244.49004,3,0.002,9.29004,21.21,3.799762149820091
IN-2011-49563,OFF-AR-10002665,146.16,6,0.0,8.64,21.21,5.9113300492610845
IN-2011-28920,OFF-PA-10001370,83.4,4,0.0,8.28,21.21,9.928057553956833
IN-2014-34576,TEC-AC-10001664,163.38,2,0.0,45.72,21.21,27.983841351450607
IN-2013-61274,OFF-ST-10004346,246.105,5,0.1,8.055,21.21,3.2729932345949897
CA-2014-150910,FUR-TA-10002903,934.956,6,0.4,-249.3216,21.21,-26.666666666666668
MX-2014-101406,FUR-CH-10001819,90.76,2,0.0,38.08,21.2,41.95680916703393
ES-2012-2418365,OFF-ST-10002539,312.498,6,0.1,55.458,21.2,17.746673578710904
IN-2013-16390,TEC-CO-10003448,128.466,1,0.1,22.836,21.2,17.775909579188266
CA-2011-124723,FUR-TA-10001307,489.23,2,0.3,41.934,21.2,8.57142857142857
MX-2011-162635,TEC-CO-10001893,192.3978,1,0.202,35.6778,21.19,18.543767132472407
ES-2013-3980089,FUR-BO-10000797,306.342,2,0.1,20.382,21.19,6.65334821865758
IN-2012-17398,TEC-CO-10003951,219.321,1,0.1,29.241,21.19,13.332512618490705
ID-2014-73678,OFF-SU-10001573,286.902,12,0.45,-203.778,21.18,-71.02704059225799
IN-2013-86740,FUR-CH-10000068,132.48,1,0.0,5.28,21.18,3.985507246376812
IZ-2013-740,OFF-STI-10001743,100.92,4,0.0,26.16,21.18,25.921521997621877
ES-2013-4513317,OFF-AR-10003457,97.32,2,0.0,45.72,21.17,46.9790382244143
IN-2014-21087,FUR-CH-10000351,263.655,5,0.1,79.005,21.17,29.965295556693405
EG-2013-8830,TEC-MOT-10001342,143.22,1,0.0,7.14,21.17,4.9853372434017595
ES-2014-4859567,OFF-SU-10000906,285.84,6,0.0,140.04,21.16,48.99244332493703
IN-2011-18385,OFF-PA-10003906,82.44,6,0.0,37.08,21.16,44.97816593886463
CA-2014-167640,TEC-PH-10001336,206.384,2,0.2,23.2182,21.16,11.25
MX-2013-143119,OFF-SU-10001080,181.26,9,0.0,75.96,21.16,41.906653426017876
MX-2012-163279,TEC-AC-10004241,96.88,2,0.0,9.68,21.15,9.991742361684558
IT-2012-4297670,FUR-BO-10004053,723.72,4,0.5,-217.2,21.15,-30.01160669872326
ES-2011-4479011,OFF-BI-10000880,120.42,9,0.0,45.63,21.15,37.89237668161435
IN-2014-74224,OFF-SU-10001535,209.34,6,0.0,33.48,21.15,15.993121238177126
ID-2011-38832,OFF-AR-10000989,149.9712,4,0.27,-49.3488,21.15,-32.905517859429004
GH-2012-190,FUR-SAU-10004137,194.58,1,0.0,71.97,21.15,36.987357385137216
EG-2014-6740,OFF-TEN-10000360,267.48,12,0.0,128.16,21.15,47.91386271870793
MO-2014-2280,OFF-IBI-10003191,191.7,6,0.0,70.92,21.15,36.995305164319255
MX-2013-135664,OFF-ST-10001326,182.3,5,0.0,47.3,21.15,25.946242457487656
MX-2013-140795,TEC-AC-10000763,90.096,2,0.4,-7.544,21.14,-8.373290712129283
MX-2014-137323,FUR-CH-10001675,188.4,3,0.0,37.68,21.14,20.0
CA-2014-162173,FUR-TA-10001520,356.85,5,0.0,60.6645,21.14,17.0
MO-2011-8160,OFF-HOO-10003338,583.02,6,0.0,215.64,21.14,36.98672429762272
